content,score,at,userName,thumbsUpCount,reviewCreatedVersion,app_id,app_name,sentiment
mantap aplikasinya,5,2026-06-04T10:01:01.000000,Edi Efendi,0,5.61.1,com.gojek.app,Gojek,Positif
karena driver nya pilih yang uang nya lebih banyak,1,2026-05-25T04:18:05.000000,Hamdan Ganteng,1,5.47.1,com.gojek.app,Gojek,Negatif
berguna dn bagus ... walo prnh dpt driver yg nolak ank sy karena gendut ..,5,2026-05-12T02:08:40.000000,yana arrasyid,0,5.59.1,com.gojek.app,Gojek,Positif
oke bnget,5,2026-06-25T08:20:16.000000,Aisyun26 Syafitri1981,0,2.131.1,id.dana,DANA,Positif
"Fitur ga masalah, masih sat set seperti biasa. Cuma yah, begitulah banyak promo promo mengganggu lewat notif yang belum bisa difilter lewat settingnya. Ini bakal sempurna kalau bisa disetting. Dan tolong, akhir akhir ini banyak sekali dapat mitra driver yang ga bisa baca peta, catetan ga pernah dibaca! Mau praktis tapi malah jadi sulit nyusulin driver. Kalau begini Gojek hampir hilang fungsi utamanya!",2,2026-05-17T11:05:01.000000,Restu Bias Primandhika,9,5.60.1,com.gojek.app,Gojek,Negatif
Aplikasi Gojek simpel murah sangat menyenangkan thanks,5,2026-06-14T04:52:54.000000,Junaedi,0,5.63.1,com.gojek.app,Gojek,Positif
sangat kecewa keamanya tidak baguss,1,2026-06-27T13:25:11.000000,Leo Anggara,0,2.127.0,id.dana,DANA,Negatif
"scam,masih banyak nya toko nakal yang tetap beroperasi secara normal dan pihak Tokopedia tidak ada kejelasan untuk menyelesaikan masalah",1,2026-05-08T16:31:25.000000,Davu Andu,0,,com.tokopedia.tkpd,Tokopedia,Negatif
"mantap ,tapi sayang akun saya tidak ada fitur dana cicil nya",5,2026-06-25T19:09:56.000000,Riski Sugiarto,0,2.131.1,id.dana,DANA,Positif
1jt user beli premium pass point. 3k x 1jt...hadiahnya yg diatas 30k cuma di sediain 1biji...kenyang dah si dana.,5,2026-06-26T21:00:55.000000,Adara Fals,0,,id.dana,DANA,Positif
beli obat tidak bisa meskipun ada resep. malah diarahkan untuk konsuktasi dlu. habis update bukannya lebih baik tapi lebih buruk,1,2026-04-05T09:02:50.000000,Rush 2007,0,,com.tokopedia.tkpd,Tokopedia,Negatif
jossjisss,5,2026-06-26T15:08:16.000000,KNKI,0,3.370.0,com.tokopedia.tkpd,Tokopedia,Positif
larena belum bisa mesen,4,2026-04-04T12:05:10.000000,Pengguna Google,0,3.358.0,com.tokopedia.tkpd,Tokopedia,Positif
"Bayar pakai QRIS TAP lebih mudah tinggal Tap kan hape, hanya di Market Indomaret sama Alfamart gak semua bisa..... katanya harus pakai Mesin EDC yang baru.",5,2026-06-05T15:43:54.000000,Prince Yadhi Purnama Management,0,,com.gojek.app,Gojek,Positif
"ga pemilik aplikasi nya ,ga pengiklan nya ,ga penjual di aplikasi nya problematik semua",1,2026-05-30T09:41:25.000000,Abimanyu Fattahul,1,5.61.1,com.gojek.app,Gojek,Negatif
fitur dana cicilnya blum ada muncul,5,2026-06-28T03:50:28.000000,Darwinhadi,0,2.131.1,id.dana,DANA,Positif
Jangan kasih promo kalau ga bisa dipakai,1,2026-04-07T03:26:12.000000,Melita Wijaya,1,3.358.0,com.tokopedia.tkpd,Tokopedia,Negatif
dana cicil sudah tidak bisa pdhal sudah dibayar sebelum jatuh tempo,1,2026-06-26T04:46:39.000000,Nova Restu Ningsih,0,2.131.1,id.dana,DANA,Negatif
Masa harus pengguna baru yang murah,1,2026-06-07T02:25:08.000000,Nina Mustika,0,3.367.1,com.tokopedia.tkpd,Tokopedia,Negatif
biasa aja...harga mirip sebelah... ongkir cenderung tdk free... miskin bonus/diskon... rugi langganan plus hilang tanpa konfrm & kompensasi planggan..,2,2026-04-27T01:13:03.000000,alisya nur syafiya,1,,com.tokopedia.tkpd,Tokopedia,Negatif
ux bagian go food jelek ah. item yang udh dimasukin ke keranjang hilang muncul mulu,1,2026-06-23T12:32:45.000000,Setiadi Zainal,0,5.58.1,com.gojek.app,Gojek,Negatif
tidak dalat,5,2026-06-25T17:32:50.000000,Marmin ma'ani,0,,id.dana,DANA,Positif
aplikasi tolol susah mau verifikasi 21+ jugaaa,1,2026-05-19T12:12:57.000000,Revaldi Hilmi,0,3.298.0,com.tokopedia.tkpd,Tokopedia,Negatif
"sangat mengganggu sekali, saat kita ada zoom atau VC & WA selalu memotong waktu kita",3,2026-04-14T01:43:15.000000,lisa kpp79,0,3.288.0,com.tokopedia.tkpd,Tokopedia,Netral
tidak bisa terdonlod dan tertulis erorr,1,2026-06-25T09:54:40.000000,Ritasucianti,0,,id.dana,DANA,Negatif
nomor wa saya kok jadi nomor cs nya dana,1,2026-06-25T08:26:46.000000,Gus Yanto,1,2.131.1,id.dana,DANA,Negatif
"gajelas sekarang dana sinyal bagus kuat tapi ""jaringan terputus"" gajelas udah 3 malam ini, download ulang udah 3 kali mau diapain pun gabisa login",1,2026-06-22T16:20:11.000000,Riki Krisman,0,,id.dana,DANA,Negatif
mantap apk nya gak ribet,5,2026-06-22T15:38:41.000000,Farel Farel,0,2.129.0,id.dana,DANA,Positif
"Ga niat kasih promo buang ajalah, scam diskon",1,2026-06-02T05:52:57.000000,Rima Angel,0,3.366.0,com.tokopedia.tkpd,Tokopedia,Negatif
tolong agar aplikasi bisa narik motor dan mobil tanpa perlu mutasi. dan segera buka pembukaan besar2 Mitra GO-JEK combo bike dan car bisa onbid tanpa perlu mutasi. dan bisa masukan kendaraan lebih dari 1. karena saya dan kawan-kawan bingung kalau mau narik beda kendaraan entah karena yg didaftarin lagi di bengkel atau lainnya. tolong di jawab ya gojek saran yg membangun ini,1,2026-06-11T08:54:51.000000,Airin Firmansyah,0,4.80.4,com.gojek.app,Gojek,Negatif
app terburuk,1,2026-06-20T16:59:56.000000,Syahrayhan Ananda Defri,0,5.63.1,com.gojek.app,Gojek,Negatif
saya mendapatkan notifikasi berkali-kali untuk melakukan pembayaran item yang sudah saya bayar. sangat mengganggu sekali,1,2026-05-27T13:38:08.000000,MN Rohman,0,3.365.0,com.tokopedia.tkpd,Tokopedia,Negatif
"aku baru pake aplikasi ini, semoga barang saya pesan sesuai degan gambar.",5,2026-05-10T14:59:49.000000,Ambonai Turung,0,3.363.0,com.tokopedia.tkpd,Tokopedia,Positif
iklan nya gentayangan,1,2026-06-16T01:55:40.000000,Khairil Anwar,0,,com.tokopedia.tkpd,Tokopedia,Negatif
disini saya mau menceritakaan pengalaman yg membuat saya kecewa di tokopedia..tanngal 1 april kemarin saya melakukan pembayaran tagihan listrik di Tokopedia. namun transaksi gagal uang dibalikan di saldo Tokopedia. akhirnya saya tarik kerekening namun salah rekening.Kebetulan rekening tersebut sudah mati akhirnya uang dikembalikan ke rekening Tokopedia. Saya kembali menarik ke gopay. namun gagal..sampai detik ini tidak bisa saya ambil kembali uang saya sendiri.apakah ini faktor kesengajaan,1,2026-04-02T14:07:59.000000,Maya Ringgala,1,3.358.0,com.tokopedia.tkpd,Tokopedia,Negatif
"aku sangat membutuhkan dan sangat diperlukan dana, semoga bisa lebihembantu memudahkan untuk transaksi juga bisa untuk penyimpanan uang yg aman, dan memudahkan dimana dibutuhkan apabila aku butuh uang.",5,2026-06-27T06:50:50.000000,Diana Adhiannugraha (Adhian),0,2.131.1,id.dana,DANA,Positif
"masa lagi buka gofood mau bab aku taro dulu, tiba tiba abis bab udah kepesen sendiri, harusnya ada konfirmasi pin atau sidik jari buat pesen, biar ga gampang kepesen sendiri pas kepencet atau kesentuh benda, mana ga bisa edit menu. Beli ongkir doang jatohnya. masa 50k dapet satu makanan doang. Kecewa banget sih, padahal selalu pesen makanan pake gofood. Jadi ga mood mau makan, nangis in kepesen sendiri.",1,2026-05-17T06:23:51.000000,Anisa Rahmawati,1,,com.gojek.app,Gojek,Negatif
"mantap, layanan nya cepat dan tepat",5,2026-06-09T16:04:39.000000,Ambar Wati,0,3.366.0,com.tokopedia.tkpd,Tokopedia,Positif
kok gak ad fitur dana cicil,5,2026-06-21T06:32:40.000000,Ula Megombang,0,2.129.0,id.dana,DANA,Positif
aplikasi sangat membantu. usahakan harganya tetap bersahabat dan merakyat.,5,2026-05-11T06:08:37.000000,ABDI Fauzan,0,5.44.1,com.gojek.app,Gojek,Positif
mantap dan Nyaman,5,2026-06-16T02:47:25.000000,sri nuryani,0,5.43.1,com.gojek.app,Gojek,Positif
sudah tahu WhatsApp saya keblokir malah disuruh verifikasi lewat WhatsApp,1,2026-06-26T09:53:27.000000,Haikal Alief,0,2.131.1,id.dana,DANA,Negatif
banyak barang bagus direkomendasi kan donwload shoppe😁 canda maksud nya donwload tokopedia,5,2026-06-12T17:43:46.000000,Wahyu,1,3.367.1,com.tokopedia.tkpd,Tokopedia,Positif
SUKA BANGET DISKONNYA WAHH BANGETT PLISS BUAT AKUN BARUU,5,2026-06-13T12:40:26.000000,Hyfa adra Yess,0,,com.tokopedia.tkpd,Tokopedia,Positif
"Akun dibekukan krn lebih dr 1 tahun tidak dipakai. Mau aktifkan kembali, prosesnya sungguh menyita waktu dan DIANA sama sekali tidak membantu. Komplain ke email resmi, tapi saya hanya disuruh untuk chat DIANA lagi. Lebih dari 1 bulan problem saya tidak ada kemajuan.",1,2026-06-28T05:31:43.000000,Adiba Wafa,0,,id.dana,DANA,Negatif
sangat bagus terima kasih tokopedia,5,2026-06-12T07:27:03.000000,Avanawina Wina,0,,com.tokopedia.tkpd,Tokopedia,Positif
demi Allah saya mau update gojek plus terus ganti no yang udah ada saldo nya tiba tiba ilang tolong gimana ini,1,2026-05-13T23:43:08.000000,Anwar Why,1,,com.gojek.app,Gojek,Negatif
bagus untuk shoping dan murah,5,2026-06-17T09:12:29.000000,Giofino Abqari,0,,com.tokopedia.tkpd,Tokopedia,Positif
apk aneh. suka ngebug klo di pake jadi nyusahin orang,1,2026-06-01T23:02:10.000000,Arkhan Pratama,1,5.61.1,com.gojek.app,Gojek,Negatif
"Aplikasi gajelas bnyk iklan ny, jdi kalah.",1,2026-05-23T03:16:54.000000,henry simon,1,5.54.1,com.gojek.app,Gojek,Negatif
selalu cepat,5,2026-06-27T20:32:07.000000,Nur Solikin,0,2.127.0,id.dana,DANA,Positif
Tokopedia paling mantap,5,2026-06-26T18:21:36.000000,Suhardi,0,3.370.0,com.tokopedia.tkpd,Tokopedia,Positif
fitur dana cicil tidak tersedia padahal limit ada sudah 2 bulan tidak tersedia capee padahal pengen banget pakai dana cicil,3,2026-06-27T09:05:15.000000,Etha Regiska,0,2.131.1,id.dana,DANA,Netral
"jelek sejelek jeleknya, udh banyak kasus duit ilang, akun ga aktif di dana tuh ternyata bener ya!! GiMANA INI DUIT SAYA DI DANA BISNIS GABISA DI TARIK?? LAPOR KE CS MALAH AKUN NYA GABISA DI AKTIFKAN????? TANGGUNG JAWABNYA MANA??!!! AKUN SAYA DI TANGGUHKAN. DARI HARI MINGGU GABISA D TARIK",1,2026-06-26T11:22:08.000000,Indah Mawarni,0,2.128.0,id.dana,DANA,Negatif
sangat bagus dan baik,5,2026-06-24T04:22:48.000000,Muh Akbar,0,,id.dana,DANA,Positif
"saldo tiba tiba hilang didana, pdhal ga melakukan transaksi apapun. jangan install apk ini.",1,2026-06-27T09:19:50.000000,Day One,0,2.129.0,id.dana,DANA,Negatif
kikir promoo.......,2,2026-06-13T04:29:55.000000,sandiyoga sh,0,5.62.2,com.gojek.app,Gojek,Negatif
gangguan terus gak espek untuk di download,1,2026-05-21T14:25:32.000000,Sinyoo 77,0,3.364.0,com.tokopedia.tkpd,Tokopedia,Negatif
"gojek makin ngaco titik koordinatnya sudah 1 bln saya kalau pesen gojek titiknya ga pernah bener, driver nya juga manja manja ngga mau nyamperin di kordinat yg sudah saya chat, mohon di perbaiki layanan gojek terutama drivernya jangan manja kalau tidak ada perubahan saya hapus aplikasi GO-JEK...saya sudah update versi terbaru nya kak..",1,2026-05-24T23:58:30.000000,ajeng Pena,1,5.61.1,com.gojek.app,Gojek,Negatif
"mengecewakan fitur dana cicil gak muncul,, pemakaian dah lama,, uninstal solusi",1,2026-06-26T18:56:04.000000,Real Me,0,2.126.0,id.dana,DANA,Negatif
"kecewa,voucher diskon pengguna baru tidak bisa di gunakan",1,2026-06-18T09:23:57.000000,Lia Nurazizah,0,3.369.0,com.tokopedia.tkpd,Tokopedia,Negatif
tidak dapat fitur dana instan,1,2026-06-21T03:53:07.000000,Ridwan gunawan,0,2.129.0,id.dana,DANA,Negatif
"Lega rasanya sudah bisa hapus akun Gojek & uninstall dari HP saya, menuh-menuhin memory & ram saja. Masih banyak cara lain untuk bisa bepergian pakai ojek online & pembelian makanan minuman secara online.",1,2026-05-17T03:26:04.000000,Kelvin Azis,1,,com.gojek.app,Gojek,Negatif
cepat layanannya,4,2026-06-05T03:52:06.000000,Cece Fakhruddin,0,5.61.1,com.gojek.app,Gojek,Positif
semua nya bagus tapi kenapa gak bisa beli game harga seribu,2,2026-06-24T07:20:26.000000,Devan,0,,id.dana,DANA,Negatif
kurang dana cicil,5,2026-06-26T10:47:09.000000,M Fadly,0,2.131.1,id.dana,DANA,Positif
saya Pakai saldonya karena tidak bisa ditarik ke Rekening BCA saya,3,2026-06-28T09:03:24.000000,Parti Parti,0,3.370.0,com.tokopedia.tkpd,Tokopedia,Netral
Good APP,5,2026-06-24T13:50:41.000000,Faruliansyah,0,5.64.2,com.gojek.app,Gojek,Positif
trimakasih. banyak saya terbantu sekali,5,2026-06-09T10:43:06.000000,Casmari Cass,0,5.57.2,com.gojek.app,Gojek,Positif
banggaa buatan Indonesia 🇮🇩✨,5,2026-06-12T10:25:44.000000,Angeline Callista,1,3.368.0,com.tokopedia.tkpd,Tokopedia,Positif
iklan jelek,1,2026-06-15T04:29:06.000000,Widuri Damsih,1,,com.gojek.app,Gojek,Negatif
"jelek , mau login lama bgt ber tele tele minimal gausah memperlama prosesnya deh",1,2026-05-17T10:53:41.000000,Rina Marina,1,5.60.1,com.gojek.app,Gojek,Negatif
penanganan terlalu lama terhadap suatu masalah,1,2026-05-23T03:28:18.000000,Luvley,0,3.365.0,com.tokopedia.tkpd,Tokopedia,Negatif
"skrang kenapa kurir di tokped itu pada ngawur. mulai barang hilang digudang, gagal kirim ke alamat berkali"" dengan alesan gak jelas, sampe pake instant berasa sameday, pesen pagi sampenya malem. bahkan sampe 2hari baru ke pick up. berkali"" di cancel kurir. helllooo admin tokped, kalean ga kasian sama mitra seller & user"" tokped?",2,2026-06-13T13:48:24.000000,ari akbar,0,,com.tokopedia.tkpd,Tokopedia,Negatif
"makin kesini makin susah dapat driver , bnyak driver yg pilih2 orderan !",1,2026-06-16T07:11:25.000000,De fretes Be,1,5.62.2,com.gojek.app,Gojek,Negatif
bagus sangat membantu,5,2026-05-23T09:42:53.000000,Budi Santoso,0,,com.gojek.app,Gojek,Positif
kalau nagih itu agak maksa suruh cepat bayar. Blm jatuh tempo di tagih berkali surh buru2 bayar,1,2026-05-09T04:46:00.000000,PIQIH NURBANY,3,5.59.1,com.gojek.app,Gojek,Negatif
"aplikasinya udh bagus, tp ongkir mahal trus ad beberapa toko yg gk Amana, itu aj sih tolong diperbaiki untuk kenyamanan bersama",4,2026-04-21T04:57:43.000000,Dis Lia,0,,com.tokopedia.tkpd,Tokopedia,Positif
SUMPAH ANEH BANGET GAUSA NGASIH PILIHAN ONGKIR MURAH KALO NYATANYA PILIH ITU GAK DAPET DRIVER SUDAH NUNGGU SEJAM SETENGAH BARU BS DIBATALKAN MAAGH SAYA SAMPE KAMBUH GILAAAA BANGET,1,2026-05-08T07:36:15.000000,Okta Maryam,0,,com.gojek.app,Gojek,Negatif
dana kocak anjir ngasi hadiah dana point ceper banget abis baru juga muncul udah abis aj aneh banget,5,2026-06-26T14:08:53.000000,Aryaa Bwhan,0,2.129.0,id.dana,DANA,Positif
"tolong di bantu dong,,knapa dana cicil saya tidak bisa di pakai atau tidak tersedia,,padahal saya slalu bayar sblum jatuh tempo,gmna caranya ya,,",5,2026-06-23T10:46:10.000000,Bray Boy,0,2.129.0,id.dana,DANA,Positif
saldo gopay saya dibajak dengan total 33 juta dari pihak gopay gak ada tanggung jawab padahal saya sudah datang ke kantor gojek yang di kemang,1,2026-06-18T13:59:34.000000,PUPUNG IGO NOPESANI,0,,com.gojek.app,Gojek,Negatif
promo gratis ongkirnya gak bisa di pakai toIoI,1,2026-06-10T06:07:09.000000,Purwanto Purwanto,0,,com.tokopedia.tkpd,Tokopedia,Negatif
kenapa game GoCats tidak bisa dimainkan? seru-seruan utk dapat coin. lumayan buat bayar tagihan,3,2026-05-21T11:22:32.000000,Sabrina P,0,5.61.1,com.gojek.app,Gojek,Netral
perfek,5,2026-06-22T04:47:48.000000,Iya Meto,0,2.126.0,id.dana,DANA,Positif
Reel&semoga selalu amanah,5,2026-06-21T23:26:13.000000,Indahyulianti Indah,0,2.130.1,id.dana,DANA,Positif
mantap perjalanan ny,5,2026-05-17T11:04:59.000000,ibnu mansur,0,5.59.1,com.gojek.app,Gojek,Positif
aplikasi yg saya sukai....,5,2026-06-22T22:16:24.000000,Raah vaa,0,2.129.0,id.dana,DANA,Positif
aplikasi membantu cuman sekarang dana cicil tidak bisa digunakan padahal ada limitnya mohon untuk memperbaiki,5,2026-06-27T17:16:54.000000,Awan Prajoko,0,2.131.1,id.dana,DANA,Positif
best,5,2026-06-23T11:24:56.000000,Rheny Dwim,0,,com.gojek.app,Gojek,Positif
"Belenja disini harus punya banyak uang,karena barang yg kita beli harus ambil sendiri,,kurir ngak pernah antar,,mau cod,bayar lunas juga jangan barang akan diantar,,percuma bayar ongkir,,",1,2026-04-10T03:32:45.000000,Alau Batugade,64,3.358.0,com.tokopedia.tkpd,Tokopedia,Negatif
"ikut kasih bintang 1 , pesanan tidak sampai, expedisi SAP express, kurir dadang hidayat tidak amanah, baru kali ini belanja tidak sampai",1,2026-04-14T09:29:40.000000,joni ibrahim,1,3.356.0,com.tokopedia.tkpd,Tokopedia,Negatif
"kenapa saat mau login gojek selalu ga bisa ya selalu terhenti di verifikasi wajah sama kayak aku mau login ke gopay katanya pencahayaannya kurang padahal pencahayaan sudah bagus, aku sudah lepas kacamata, foto tidak buram. tolong dong dibantu sampai saat ini aku ga bisa masuk ke akun gojek dan gopay aku",4,2026-06-03T16:14:59.000000,Daniel Imanuel,2,5.61.1,com.gojek.app,Gojek,Positif
"sering kesusahan nyari drivernya, payah",3,2026-06-16T08:03:14.000000,Angga Bramasta,0,5.60.1,com.gojek.app,Gojek,Netral
merasa termudahkan dengan adanya aplikasi dana...,5,2026-06-26T02:23:51.000000,endro cipto,0,2.118.0,id.dana,DANA,Positif
BOSKU Tolong Dana Instant Dana pijaman Keluarkan pelit banget kalau sudah Keluar SAYA STAR 5. makasih,3,2026-06-25T16:54:16.000000,Lexa. G,0,,id.dana,DANA,Netral
sangat bermanfaat dan terpercaya,5,2026-06-19T08:43:19.000000,ROBERT DC,0,3.369.0,com.tokopedia.tkpd,Tokopedia,Positif
Min ko saya baru 2 X belanja dari Tokopedia sudah ga dapat free ongkir lagi min apa cuma 2 X aja,3,2026-06-20T04:38:26.000000,Ukhty Perindu_surga,1,3.369.0,com.tokopedia.tkpd,Tokopedia,Netral
di kasih kepercayaan tp malah mengecewakan,1,2026-04-19T22:37:43.000000,Ahmad Nuur Rohim,1,3.355.2,com.tokopedia.tkpd,Tokopedia,Negatif
murah dan pelayanannya sangat baik,5,2026-05-10T10:38:02.000000,Al Thyra10,0,5.59.1,com.gojek.app,Gojek,Positif
"Kapok banget pakai apk ini, pengalaman pribadi. Saldo saya tiba-tiba hilang sisa 70 Rupiah. Transaksi Tidak Jelas. Chat pengaduan Susah dan Ribet. padahal sudah verifikasi pakai wajah dan KTP, tapi uang hangus tak kembali.",1,2026-06-28T07:26:55.000000,aas arianto,0,2.131.1,id.dana,DANA,Negatif
membantu setiap urusan saya dengan muda,5,2026-06-28T07:11:17.000000,Fitri Rianti,0,2.131.1,id.dana,DANA,Positif
hadehh. ada errornya,1,2026-06-27T20:40:22.000000,sebrang gaming,0,2.131.1,id.dana,DANA,Negatif
dana cicil saya tidak bisa digunakan padahal limit tersedia,3,2026-06-27T09:44:27.000000,Ihsanul Rizki,0,2.131.1,id.dana,DANA,Netral
"sangat kecewa, yang lain dapat promo, saya tidak. sama saja dengan apk lain nya.. mending belanja di apk yg sering saya gunakan.. kalau harga nya sama saja.. dan lagi barang tidak kumplit...",1,2026-06-19T12:04:35.000000,Vanzfarell Riskye,2,3.368.0,com.tokopedia.tkpd,Tokopedia,Negatif
tempat belanja online paling amanah. semoga makin kaya tokped,5,2026-05-28T15:58:54.000000,Riski Fitriandi,0,3.366.0,com.tokopedia.tkpd,Tokopedia,Positif
Dapat promo diskon 99% tapi ga bisa dipakai padahal hp baru ga punya akun lain.,1,2026-05-20T05:09:22.000000,Redmi Note9,0,,com.tokopedia.tkpd,Tokopedia,Negatif
"Bagus.. sangat mudah digunakan dan banyak Promonya dan semoga kedepannya GoJek Gofood jd Partner yang Lebih Baik Lagi, Syukron.",5,2026-05-10T12:33:23.000000,Fajri Syami,0,5.57.2,com.gojek.app,Gojek,Positif
okkkkkkk,5,2026-05-31T02:39:49.000000,lilis suryani,0,,com.gojek.app,Gojek,Positif
apalah kalauu GK niat kasih voucher GK ush kasih Apalh.,1,2026-06-08T09:14:35.000000,Fatima,0,,com.tokopedia.tkpd,Tokopedia,Negatif
wahyu,5,2026-06-24T18:37:30.000000,Awa Aja,1,2.129.0,id.dana,DANA,Positif
taiiii.. masa tiba tiba aku saya gak punya voucher belanja satu pun.. bahkan gak punya voucher gratis ongkir.. mending tek hapus ajaa kalo gini maah.. pdhl saya sudah masuk nya member gold,1,2026-05-11T18:20:59.000000,Opan Gendut,0,3.363.0,com.tokopedia.tkpd,Tokopedia,Negatif
pake voucher tapi gabisa buat chekout,1,2026-06-08T14:07:53.000000,Neila Hisanah,0,3.367.1,com.tokopedia.tkpd,Tokopedia,Negatif
sering error isinya kendala terus hadehhhhh.,1,2026-06-11T16:04:12.000000,Adhytya Wardana,0,3.368.0,com.tokopedia.tkpd,Tokopedia,Negatif
Terima kasih sangat membantu,5,2026-05-13T08:09:35.000000,theodorus budi,0,5.59.1,com.gojek.app,Gojek,Positif
Lemott ga bisa login padahal jaringan bagus,1,2026-06-25T02:55:47.000000,Septian Junior,1,2.104.0,id.dana,DANA,Negatif
bagus sangat mmbantu,5,2026-06-22T11:33:12.000000,Dika Waluyo,0,,id.dana,DANA,Positif
aplikasi cacad,1,2026-05-12T19:05:21.000000,irma dmk,4,3.363.0,com.tokopedia.tkpd,Tokopedia,Negatif
pengiriman dengan ekspedisi sap buruk sekali.. tidak ada kejelasan paket saya dimana... komplain pun ditolak dan paket belum sy Terima..,1,2026-04-28T07:33:33.000000,Mila Savira,0,3.361.0,com.tokopedia.tkpd,Tokopedia,Negatif
bagus. semoga dapat promo terus,5,2026-05-16T05:34:51.000000,Mas Coy,0,3.363.0,com.tokopedia.tkpd,Tokopedia,Positif
terimakasih pelayanan nya,5,2026-05-11T22:29:03.000000,Ignatius Widianto,0,5.59.1,com.gojek.app,Gojek,Positif
GPS melenceng saat menentukan mau dikirim barang GPS ya melenceng..,4,2026-05-30T07:56:50.000000,Yunius S.E,0,5.61.1,com.gojek.app,Gojek,Positif
All good,5,2026-05-08T14:08:15.000000,Gede Ariawan,0,5.59.1,com.gojek.app,Gojek,Positif
menyenangkan blnja d tokopedia,5,2026-05-24T10:09:21.000000,Raisman Nugraha,0,3.364.0,com.tokopedia.tkpd,Tokopedia,Positif
sangat bagus luar biasa,5,2026-06-23T17:42:48.000000,Suhendi Juriyah,0,2.129.0,id.dana,DANA,Positif
koq jd sering log out sendiri ya?,2,2026-05-13T00:33:24.000000,didik lavila,0,3.363.0,com.tokopedia.tkpd,Tokopedia,Negatif
